Time,Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
2027.3438,-4.4217,-0.9225,-0.5312,1.8743,6.0385,-5.0829,-1.4175,1.9684,2.1208,-0.6428,0.6144,1.8448,4.5804,10.6811,0.6283,-0.5590,6.9947,0.0483,2.5921
2031.2500,-3.0753,-0.9619,0.5526,3.1997,8.0881,-4.3768,-1.4775,2.8120,2.2560,0.6148,1.5776,2.7769,6.3745,13.0000,1.9663,0.7932,7.2467,0.9488,4.6114
2035.1562,-1.6573,-1.2423,0.8687,3.1808,8.3830,-3.4657,-2.1411,2.6083,2.3211,1.4413,2.5370,2.7095,6.7020,13.0244,3.2972,1.3731,5.9304,0.9660,5.4566
2039.0625,-0.4914,-1.5772,0.3092,1.7397,7.0676,-2.5139,-2.7056,1.1765,2.1953,1.7941,3.1741,1.5155,5.2802,10.7286,4.2553,1.0880,3.2262,0.0699,4.7035
2042.9688,0.1230,-1.8131,-1.0211,-0.6633,4.6198,-1.5940,-2.6332,-1.0188,1.7355,1.7147,3.1085,-0.5432,2.2411,6.6922,4.3384,-0.0399,-0.3778,-1.4137,2.4118
2046.8750,0.0837,-1.9142,-2.8187,-3.2141,1.6662,-0.7124,-1.9192,-3.0535,0.8675,1.2751,2.1479,-2.8196,-1.7793,1.9190,3.2995,-1.6945,-4.1530,-2.9533,-0.7919
2050.7812,-0.4071,-1.9277,-4.6326,-5.0961,-1.1795,0.1344,-1.0427,-4.0391,-0.3163,0.6056,0.4900,-4.4897,-5.7616,-2.4898,1.4384,-3.1918,-7.2699,-4.0336,-3.9172
2054.6875,-0.8976,-1.8659,-5.9652,-5.8341,-3.4388,0.9199,-0.5537,-3.6253,-1.5332,-0.0546,-1.2778,-4.9015,-8.6605,-5.7036,-0.4370,-3.6818,-9.0274,-4.3484,-6.0376
2058.5938,-0.9078,-1.6269,-6.4237,-5.4667,-4.8560,1.5853,-0.6232,-2.1949,-2.4085,-0.3868,-2.4206,-3.8980,-9.8575,-7.4299,-1.3930,-2.5949,-9.1184,-3.8950,-6.7273
2062.5000,-0.2033,-1.0466,-5.8835,-4.4743,-5.4378,2.0673,-0.9036,-0.6275,-2.6651,-0.1345,-2.4232,-1.9261,-9.4539,-7.9577,-0.8772,-0.0734,-7.7978,-2.9456,-6.2521
2066.4062,1.0471,-0.0627,-4.5802,-3.5137,-5.4154,2.3284,-0.8010,0.2153,-2.2978,0.7163,-1.2745,0.1547,-8.2046,-7.9395,0.9584,2.9343,-5.8208,-1.9176,-5.3861
2070.3125,2.3400,1.1406,-3.0490,-3.0990,-5.1150,2.3692,0.0536,-0.0405,-1.6184,1.8608,0.5035,1.4839,-7.0958,-8.0073,3.3177,5.0616,-4.1259,-1.2050,-4.9472
2074.2188,3.1049,2.1487,-1.9056,-3.3824,-4.7838,2.2221,1.4911,-1.1351,-1.1237,2.7896,2.1040,1.6139,-6.8004,-8.4176,5.1718,5.2263,-3.3915,-1.0412,-5.3244
2078.1250,3.0133,2.5189,-1.5662,-4.1305,-4.4698,1.9384,2.8782,-2.4132,-1.2533,3.0485,2.8262,0.6996,-7.3327,-8.9222,5.7801,3.2457,-3.6996,-1.4448,-6.2815
2082.0312,2.1454,2.0433,-2.0679,-4.8894,-4.0377,1.5786,3.5072,-3.2665,-2.1716,2.4848,2.3935,-0.6386,-8.0979,-8.9374,5.0322,-0.0136,-4.4980,-2.2595,-7.1485
2085.9375,0.9199,0.8825,-3.0996,-5.2403,-3.3164,1.2038,3.0074,-3.4864,-3.6976,1.3189,1.0382,-1.6834,-8.2825,-7.9079,3.4413,-3.0572,-4.8939,-3.2510,-7.2654
2089.8438,-0.1535,-0.5367,-4.2234,-5.0080,-2.2743,0.8603,1.4963,-3.3221,-5.4128,-0.0057,-0.6672,-1.9945,-7.3226,-5.6457,1.8253,-4.5132,-4.1152,-4.2007,-6.3834
2093.7500,-0.7370,-1.7896,-5.1319,-4.3166,-1.0819,0.5614,-0.5889,-3.2379,-6.8677,-1.0884,-2.1124,-1.5736,-5.1660,-2.4401,0.8792,-3.7836,-1.8927,-4.9489,-4.7738
2097.6562,-0.7899,-2.6911,-5.7656,-3.4729,-0.0000,0.2833,-2.7921,-3.5508,-7.7641,-1.7778,-2.9157,-0.7485,-2.2116,1.1102,0.8675,-1.2482,1.4314,-5.3837,-2.9967
2101.5625,-0.5088,-3.3300,-6.2199,-2.7553,0.8342,-0.0081,-4.8206,-4.1848,-8.0215,-2.1943,-3.0289,0.1056,0.9641,4.4167,1.5733,2.0357,5.0895,-5.4162,-1.5177
2105.4688,-0.1573,-3.8911,-6.5368,-2.2387,1.5524,-0.3075,-6.5002,-4.6876,-7.7286,-2.5816,-2.6702,0.8017,3.8723,7.1566,2.4827,4.9071,8.2351,-4.9873,-0.4470
2109.3750,0.0856,-4.4270,-6.5708,-1.7689,2.4934,-0.5343,-7.6217,-4.4913,-7.0525,-3.1132,-2.1620,1.3741,6.2050,9.3104,3.0717,6.6045,10.2542,-4.1224,0.4271
2113.2812,0.1708,-4.7824,-6.0602,-1.1045,3.9399,-0.5544,-7.8888,-3.2620,-6.1822,-3.7914,-1.7802,1.9162,7.7649,10.9884,3.0405,6.9584,10.9073,-2.9947,1.3621
2117.1875,0.1268,-4.7430,-4.8681,-0.1394,5.8263,-0.2659,-7.0741,-1.1423,-5.3307,-4.4915,-1.6835,2.3713,8.3695,12.1998,2.3961,6.2598,10.2888,-1.9345,2.3663
2121.0938,-0.0156,-4.2833,-3.2030,0.9455,7.6384,0.2989,-5.2709,1.2482,-4.7523,-5.0876,-1.9233,2.4629,7.8629,12.7445,1.3814,4.9733,8.6854,-1.3435,3.1147
2125.0000,-0.2503,-3.6904,-1.6218,1.7198,8.6204,0.9392,-3.0000,3.0668,-4.7129,-5.5503,-2.4912,1.8379,6.2439,12.3144,0.3190,3.4948,6.4382,-1.5348,3.1414
2128.9062,-0.5621,-3.4238,-0.7619,1.7347,8.1962,1.3699,-1.0175,3.6448,-5.3937,-5.9436,-3.3528,0.3367,3.7927,10.7307,-0.5388,2.0647,3.8704,-2.5792,2.1712
2132.8125,-0.8822,-3.7851,-0.9581,0.8207,6.3519,1.3985,0.0973,2.8347,-6.7735,-6.3394,-4.4425,-1.8048,1.0605,8.1511,-1.0857,0.8167,1.2795,-4.2466,0.3550
2136.7188,-1.0879,-4.6410,-1.9973,-0.7361,3.7286,1.0805,0.2943,1.1233,-8.5747,-6.7310,-5.6325,-3.9785,-1.3132,5.0967,-1.3451,-0.1331,-1.0443,-6.0834,-1.7526
2140.6250,-1.0578,-5.4313,-3.1915,-2.2717,1.3414,0.7341,0.0751,-0.5756,-10.3293,-7.0143,-6.7085,-5.4644,-2.8538,2.2677,-1.3929,-0.6394,-2.8177,-7.5877,-3.4563
2144.5312,-0.7385,-5.4951,-3.7386,-3.0581,0.0764,0.7717,0.1473,-1.3732,-11.5521,-7.0426,-7.3883,-5.7800,-3.4156,0.2485,-1.2756,-0.5555,-3.8039,-8.3917,-4.2484
2148.4375,-0.1651,-4.5084,-3.1547,-2.6850,0.2513,1.4377,0.9375,-0.8790,-11.9340,-6.7049,-7.3994,-4.9107,-3.1667,-0.7324,-0.9781,0.1897,-3.8877,-8.3656,-4.0066
2152.3438,0.5814,-2.7319,-1.5206,-1.2842,1.4871,2.6210,2.3014,0.5730,-11.4582,-5.9660,-6.5977,-3.2904,-2.4288,-0.8610,-0.4594,1.5066,-3.1520,-7.6121,-2.9730
2156.2500,1.4408,-0.8907,0.5843,0.5425,2.9518,3.8833,3.6242,2.1027,-10.3827,-4.8543,-5.0770,-1.5559,-1.5006,-0.5933,0.2711,3.1019,-1.9039,-6.3827,-1.5730
2160.1562,2.3990,0.2413,2.3898,2.0539,3.8197,4.7038,4.2271,2.7921,-9.1110,-3.4318,-3.2013,-0.2327,-0.5683,-0.3931,1.0950,4.5147,-0.6065,-4.9782,-0.2131
2164.0625,3.4430,0.2752,3.2883,2.7640,3.6879,4.7926,3.7852,2.2367,-8.0242,-1.7897,-1.5133,0.4715,0.2792,-0.4887,1.8001,5.2536,0.2918,-3.6753,0.8373
2167.9688,4.4789,-0.6127,3.0514,2.6678,2.7353,4.2664,2.4829,0.7974,-7.3552,-0.0759,-0.5283,0.6749,1.0031,-0.7660,2.1782,5.0066,0.5693,-2.6835,1.4640
2171.8750,5.2927,-1.8446,1.8479,2.1777,1.5730,3.5683,0.8393,-0.6237,-7.1454,1.4823,-0.4976,0.6710,1.6044,-0.8398,2.1545,3.8368,0.3703,-2.1112,1.6837
2175.7812,5.6097,-2.8050,0.1226,1.8325,0.8987,3.1837,-0.6276,-1.1561,-7.2784,2.6124,-1.2685,0.7397,2.1552,-0.2621,1.8612,2.2417,0.1664,-1.9332,1.6290
2179.6875,5.2394,-3.1518,-1.5661,1.9755,1.1527,3.3449,-1.6444,-0.5165,-7.5573,3.0958,-2.3391,1.0304,2.8085,1.2392,1.5888,0.9917,0.5220,-1.9817,1.5379
2183.5938,4.2170,-2.9022,-2.6917,2.6040,2.3424,3.9199,-2.1961,0.8260,-7.7926,2.8841,-3.1094,1.5528,3.7308,3.6069,1.6241,0.7823,1.7710,-1.9979,1.7044
2187.5000,2.8425,-2.3015,-2.8843,3.4563,4.0989,4.5484,-2.3673,1.9955,-7.8799,2.1547,-3.2078,2.2334,4.9768,6.4636,2.0624,1.8658,3.7926,-1.7521,2.3632
2191.4062,1.5702,-1.6266,-2.0439,4.2424,5.9038,4.9137,-2.1895,2.3356,-7.8513,1.2534,-2.7071,2.9695,6.3965,9.2753,2.7190,3.8803,6.0362,-1.1873,3.5501
2195.3125,0.8021,-1.0767,-0.4114,4.8365,7.3546,4.9483,-1.6315,1.8842,-7.8812,0.5437,-2.0906,3.6461,7.6649,11.5827,3.2097,6.0015,7.7992,-0.5006,5.0255
2199.2188,0.7003,-0.7905,1.4633,5.2955,8.3267,4.8304,-0.7169,1.3548,-8.2266,0.2417,-1.9708,4.1285,8.4377,13.1711,3.1694,7.3545,8.5922,-0.0906,6.3321
2203.1250,1.1266,-0.9068,2.8920,5.7146,8.9569,4.7889,0.3646,1.6259,-9.1056,0.3247,-2.7187,4.2677,8.5309,14.0879,2.4765,7.4507,8.3645,-0.3694,6.9750
2207.0312,1.7393,-1.5582,3.3113,6.0567,9.4744,4.8770,1.2825,3.0861,-10.5571,0.5624,-4.2303,3.9415,8.0000,14.5058,1.3402,6.3906,7.4488,-1.5284,6.6336
2210.9375,2.1860,-2.7704,2.5200,6.1111,9.9928,4.8939,1.7381,5.2972,-12.3526,0.6469,-5.9746,3.1123,7.0639,14.5332,0.1854,4.7256,6.2792,-3.3894,5.2938
2214.8438,2.2768,-4.3456,0.7678,5.6360,10.4033,4.5212,1.6660,7.2246,-14.0301,0.3499,-7.2986,1.8657,5.9444,14.1074,-0.5948,3.0894,5.0930,-5.4383,3.2433
2218.7500,2.0475,-5.8499,-1.3476,4.5886,10.4468,3.5777,1.3151,7.8903,-15.0593,-0.3669,-7.7930,0.3990,4.7528,13.0513,-0.8607,1.8590,3.8317,-7.0398,0.9597
2222.6562,1.6932,-6.7557,-3.1150,3.2655,9.9251,2.2088,1.1381,7.0094,-15.0739,-1.3320,-7.4894,-1.0319,3.5094,11.2568,-0.7740,1.0577,2.3019,-7.7246,-1.0369
2226.5625,1.4324,-6.6785,-3.9567,2.2229,8.9030,0.8697,1.5512,5.1798,-14.0534,-2.2319,-6.7685,-2.1796,2.2615,8.8590,-0.6438,0.5248,0.4561,-7.3957,-2.3083
2230.4688,1.3920,-5.5704,-3.5927,1.9951,7.7446,0.1069,2.7011,3.5011,-12.3489,-2.7307,-6.0570,-2.8547,1.1751,6.2617,-0.6797,0.1746,-1.4403,-6.3460,-2.5864
2234.3750,1.5773,-3.7528,-2.0927,2.7777,6.9286,0.2757,4.3663,2.8886,-10.5251,-2.5940,-5.5253,-2.9492,0.4957,3.9747,-0.8282,0.1196,-2.9030,-5.0811,-1.8414
2238.2812,1.9292,-1.7721,0.1597,4.2812,6.7503,1.3699,6.0368,3.5390,-9.0943,-1.7721,-4.9970,-2.4448,0.3911,2.3606,-0.8110,0.5558,-3.5286,-4.0525,-0.3185
2242.1875,2.4160,-0.1574,2.5670,5.8625,7.1206,3.0549,7.1298,4.8880,-8.2814,-0.4149,-4.1239,-1.4180,0.8039,1.4654,-0.3429,1.5147,-3.2795,-3.4444,1.5001
2246.0938,3.0897,0.7952,4.4819,6.8692,7.6226,4.8642,7.2492,6.0514,-7.9453,1.1893,-2.6982,-0.0377,1.4513,1.0562,0.6261,2.7077,-2.5324,-3.1211,3.0482
2250.0000,4.0673,1.1217,5.4273,6.9955,7.8155,6.4254,6.3823,6.4265,-7.6933,2.7277,-0.8711,1.4634,2.0000,0.8463,1.8230,3.6222,-1.8390,-2.7457,3.9159
2253.9062,5.4495,1.1466,5.3109,6.4399,7.5793,7.5877,4.9486,6.0510,-7.1173,3.9839,0.8833,2.8533,2.2990,0.7491,2.7952,3.8343,-1.5588,-1.9893,4.0587
2257.8125,7.2265,1.3296,4.5190,5.7767,7.2436,8.4030,3.6512,5.5158,-6.0147,4.9116,2.0485,3.9874,2.4935,0.9767,3.2023,3.3214,-1.6186,-0.7111,3.8348
2261.7188,9.2325,2.0624,3.7818,5.6268,7.3809,9.0087,3.1615,5.5336,-4.4746,5.6249,2.4044,4.8734,2.9252,1.9010,3.0623,2.5403,-1.5635,0.9793,3.8085
2265.6250,11.1742,3.4848,3.8228,6.3231,8.3872,9.5005,3.7618,6.4796,-2.7989,6.3112,2.1961,5.6715,3.8878,3.7697,2.7785,2.1922,-0.8569,2.7934,4.4144
2269.5312,12.7152,5.3887,4.9539,7.7571,10.1493,9.8622,5.1376,8.1881,-1.3265,7.1098,2.0088,6.6154,5.4178,6.4723,2.9118,2.8195,0.7807,4.4111,5.6864
2273.4375,13.5693,7.2594,6.8613,9.4731,12.0543,9.9673,6.4741,10.0914,-0.2783,8.0145,2.4166,7.8813,7.2747,9.5282,3.8263,4.4920,3.2176,5.6160,7.2356
2277.3438,13.5561,8.4588,8.7422,10.9291,13.3634,9.6295,6.8613,11.5547,0.2872,8.8472,3.6159,9.4702,9.1146,12.3111,5.4238,6.7753,6.0154,6.3512,8.5043
2281.2500,12.6077,8.4878,9.7428,11.7643,13.7009,8.6738,5.8094,12.1809,0.4048,9.3111,5.2704,11.1629,10.7135,14.3668,7.1336,8.9768,8.6876,6.6812,9.1274
2285.1562,10.7543,7.2082,9.4426,11.9323,13.3124,7.0165,3.5709,11.9273,0.0957,9.1001,6.6611,12.5772,12.0594,15.6138,8.1722,10.4887,10.9138,6.7011,9.1559
2289.0625,8.1249,4.9088,8.0830,11.6549,12.8980,4.7411,1.0473,11.0381,-0.6783,8.0249,7.0597,13.3082,13.2502,16.3057,7.9331,11.0151,12.5822,6.4599,8.9868
2292.9688,4.9753,2.1802,6.3981,11.2573,13.1293,2.1457,-0.6924,9.8940,-1.9552,6.1136,6.1124,13.0896,14.2917,16.7933,6.2956,10.5846,13.6763,5.9448,9.0545
2296.8750,1.7112,-0.3334,5.1614,10.9940,14.1876,-0.2840,-0.9950,8.8824,-3.6498,3.6519,4.0255,11.9098,14.9770,17.2592,3.6902,9.4138,14.1404,5.1337,9.5052
2300.7812,-1.1504,-2.1670,4.7470,10.9530,15.6413,-2.0013,0.0533,8.3159,-5.4740,1.1373,1.4601,10.0276,14.9622,17.6005,0.8996,7.7631,13.8510,4.0714,10.0872
2304.6875,-3.1111,-3.1405,4.9787,11.0600,16.7377,-2.6023,1.7606,8.3678,-6.9890,-0.8569,-0.7945,7.8808,13.9935,17.5206,-1.2966,5.8819,12.7149,2.9115,10.3269
2308.5938,-3.8782,-3.3180,5.3316,11.1505,16.8866,-2.0174,3.3092,9.0052,-7.7936,-1.8792,-2.1876,5.9229,12.1150,16.7439,-2.4481,4.0241,10.8027,1.8819,9.8573
2312.5000,-3.5106,-2.8986,5.3159,11.0511,15.9926,-0.5816,4.2403,9.9529,-7.7495,-1.7852,-2.6233,4.4606,9.6958,15.1917,-2.5787,2.4487,8.3934,1.1815,8.6582
2316.4062,-2.4208,-2.1335,4.7697,10.6327,14.4214,1.0801,4.6241,10.7488,-7.0960,-0.8197,-2.4286,3.5629,7.2473,13.0048,-2.0941,1.3509,5.8824,0.8657,7.0479
2320.3125,-1.2008,-1.3072,3.8856,9.8270,12.6670,2.3146,4.8378,10.9134,-6.3563,0.4708,-2.1104,3.0827,5.1582,10.4198,-1.5162,0.7651,3.6118,0.7943,5.4495
2324.2188,-0.3501,-0.7347,3.0010,8.6191,10.9937,2.7206,5.1650,10.1654,-6.0627,1.4778,-2.0482,2.7742,3.5281,7.6146,-1.1884,0.5436,1.7383,0.6876,4.1125
2328.1250,-0.0580,-0.7048,2.3380,7.0343,9.3159,2.2987,5.5400,8.5599,-6.4506,1.8159,-2.2939,2.4370,2.1980,4.6515,-1.1078,0.4645,0.2238,0.2736,2.9892
2332.0312,-0.1708,-1.3562,1.8820,5.1295,7.3753,1.3906,5.6200,6.4554,-7.3084,1.4993,-2.5854,2.0075,0.9323,1.5610,-0.9710,0.4114,-1.0608,-0.5522,1.8328
2335.9375,-0.3602,-2.5623,1.4543,2.9923,5.0437,0.4527,5.0990,4.3235,-8.0908,0.9043,-2.5532,1.5501,-0.3943,-1.5061,-0.4059,0.4802,-2.2024,-1.6519,0.4251
2339.8438,-0.3758,-3.9348,0.8859,0.7481,2.5031,-0.1961,3.9895,2.5196,-8.2435,0.5323,-1.9899,1.1708,-1.7291,-4.1939,0.7427,0.9019,-3.1734,-2.7073,-1.2385
2343.7500,-0.2086,-4.9899,0.1453,-1.4304,0.1744,-0.5051,2.6420,1.1590,-7.5470,0.7085,-1.0133,0.9229,-2.9104,-6.0200,2.2505,1.8159,-3.8559,-3.3924,-2.9264
2347.6562,-0.0533,-5.3954,-0.6608,-3.3259,-1.5287,-0.6392,1.4970,0.1597,-6.2629,1.4015,-0.0158,0.7765,-3.7900,-6.5995,3.5871,3.0662,-4.1261,-3.5530,-4.3032
2351.5625,-0.1074,-5.1427,-1.3827,-4.7100,-2.4244,-0.8036,0.7781,-0.6075,-4.9807,2.2702,0.5742,0.6704,-4.3044,-5.8880,4.2022,4.2018,-3.9375,-3.2842,-5.1103
2355.4688,-0.3669,-4.5238,-1.9252,-5.4135,-2.6155,-1.0799,0.3715,-1.1911,-4.2529,2.9032,0.5722,0.5958,-4.4616,-4.2810,3.8623,4.7226,-3.3560,-2.8541,-5.2794
2359.3750,-0.5843,-3.9292,-2.2790,-5.4116,-2.3716,-1.3863,-0.0310,-1.5493,-4.2504,3.0884,0.1726,0.6320,-4.2872,-2.4835,2.8221,4.4114,-2.5411,-2.5240,-4.9358
2363.2812,-0.4370,-3.6144,-2.4888,-4.8734,-1.9660,-1.5767,-0.6650,-1.6464,-4.6679,2.9303,-0.1607,0.8905,-3.8008,-1.1921,1.7040,3.5017,-1.6938,-2.3890,-4.3192
2367.1875,0.2099,-3.5976,-2.6100,-4.1232,-1.5846,-1.5859,-1.5294,-1.5538,-4.9485,2.7405,0.0046,1.4035,-3.0433,-0.7504,1.1363,2.5338,-0.9915,-2.3463,-3.6821
2371.0938,1.1430,-3.7416,-2.6893,-3.5018,-1.3229,-1.4984,-2.4435,-1.4475,-4.6838,2.7810,0.7668,2.0482,-2.1105,-0.9680,1.3693,1.9804,-0.5200,-2.2107,-3.1967
2375.0000,1.8788,-3.9221,-2.7567,-3.1840,-1.1954,-1.4805,-3.2405,-1.4842,-3.9119,3.0445,1.7894,2.5875,-1.1298,-1.2077,2.1181,1.9123,-0.2199,-1.8858,-2.8827
2378.9062,1.9469,-4.1204,-2.7983,-3.0539,-1.0960,-1.6251,-3.8987,-1.6464,-3.0921,3.2324,2.4889,2.8200,-0.1706,-0.7063,2.7489,1.9625,0.1255,-1.4523,-2.5692
2382.8125,1.1964,-4.3562,-2.7100,-2.7308,-0.7446,-1.8373,-4.4807,-1.6831,-2.7541,2.9595,2.4056,2.7410,0.8451,1.0422,2.6988,1.6352,0.8338,-1.0916,-1.9279
2386.7188,-0.0811,-4.5329,-2.2819,-1.7556,0.2762,-1.8640,-4.9422,-1.2127,-3.0585,2.0542,1.5256,2.5858,2.1428,4.0430,1.8578,0.7398,2.1947,-0.8948,-0.6094
2390.6250,-1.2931,-4.3681,-1.2707,0.1529,2.3326,-1.4643,-5.0075,0.0630,-3.6017,0.7557,0.3325,2.6997,3.9667,7.8241,0.6614,-0.3768,4.3186,-0.7143,1.5470
2394.5312,-1.8555,-3.5304,0.4453,2.9181,5.4816,-0.6001,-4.2686,2.1717,-3.6582,-0.3381,-0.4625,3.3027,6.3884,11.6971,-0.1733,-0.9936,7.0379,-0.2089,4.3369
2398.4375,-1.4662,-1.9296,2.7187,6.1152,9.3307,0.5031,-2.4717,4.8295,-2.7538,-0.5582,-0.3596,4.3070,9.1749,15.0908,-0.0900,-0.4751,9.9245,0.8951,7.1822
2402.3438,-0.1842,0.0485,5.1098,9.1629,13.1629,1.4944,0.2232,7.5704,-1.2005,0.4691,0.5939,5.3259,11.8159,17.7561,0.9769,1.2935,12.4236,2.4817,9.3442
2406.2500,1.6942,1.5828,7.0410,11.5780,16.2870,2.1526,3.2285,9.9516,-0.1830,2.5890,1.7876,5.8850,13.7060,19.7294,2.5962,3.8081,14.0384,3.9052,10.2667
2410.1562,3.8299,1.7788,8.0507,13.1316,18.3776,2.5741,5.8012,11.6994,-1.2345,5.1525,2.3709,5.7080,14.3791,21.1053,4.1371,6.2518,14.4761,4.1997,9.8484
2414.0625,5.9478,0.1665,7.9905,13.8168,19.5448,3.1376,7.4156,12.7145,-5.3319,7.3003,1.7260,4.8834,13.6686,21.7967,5.1486,7.9818,13.6974,2.5812,8.4589
2417.9688,7.8030,-2.9740,7.0367,13.6791,20.0628,4.2368,7.9731,12.9615,-12.1345,8.3442,-0.1869,3.7988,11.7230,21.4710,5.5557,8.8488,11.8792,-1.0280,6.6793
2421.8750,9.0878,-6.6791,5.5203,12.6568,19.9646,5.9471,7.7135,12.3547,-19.8657,8.0477,-2.8064,2.8851,8.9060,19.7302,5.5672,9.1421,9.3396,-5.7916,4.9334
2425.7812,9.4229,-9.7408,3.7103,10.5762,18.8450,7.8612,6.9303,10.7449,-25.9943,6.6795,-5.2631,2.3456,5.6631,16.4230,5.4040,9.2409,6.4720,-10.2473,3.2634
2429.6875,8.5006,-11.2657,1.7110,7.3250,16.0850,9.2341,5.7368,8.0362,-28.3928,4.8393,-6.8006,2.0539,2.4219,11.8739,5.0870,9.2661,3.6927,-12.9744,1.4027
2433.5938,6.3053,-11.0367,-0.4680,3.0821,11.3839,9.3728,4.0685,4.3542,-26.3469,3.1691,-7.0855,1.6830,-0.4623,6.8496,4.4525,9.0060,1.3742,-13.2781,-0.9145
2437.5000,3.2387,-9.5037,-2.7565,-1.5792,5.2108,8.0334,1.8924,0.1412,-20.8548,2.0988,-6.2618,0.9643,-2.7485,2.2518,3.3690,8.1510,-0.2512,-11.5005,-3.6416
2441.4062,0.0159,-7.4619,-4.9406,-5.8309,-1.2042,5.5673,-0.5903,-3.9137,-14.0643,1.7306,-4.7751,-0.1126,-4.3611,-1.2918,1.9544,6.6203,-1.1859,-8.7827,-6.3461
2445.3125,-2.6479,-5.6463,-6.7439,-8.9246,-6.4181,2.7176,-2.9556,-7.1022,-8.1874,1.8735,-3.1185,-1.3029,-5.4253,-3.6892,0.5888,4.6901,-1.6935,-6.4290,-8.4369
2449.2188,-4.3845,-4.4712,-8.0145,-10.5337,-9.5411,0.1982,-4.8000,-8.9772,-4.5130,2.1724,-1.6579,-2.3030,-6.2374,-5.3412,-0.3219,2.8049,-2.2051,-5.2556,-9.5318
2453.1250,-5.3320,-4.0009,-8.8554,-10.8941,-10.7162,-1.6693,-6.0191,-9.5393,-3.0310,2.2513,-0.6022,-2.9938,-7.1438,-6.8294,-0.6634,1.2186,-3.1233,-5.2871,-9.7028
2457.0312,-6.0001,-4.0796,-9.5671,-10.6536,-10.9762,-3.0298,-6.8754,-9.2264,-2.7786,1.8219,-0.0671,-3.5491,-8.3710,-8.5401,-0.7630,-0.2323,-4.6156,-5.9271,-9.4204
2460.9375,-6.9234,-4.4744,-10.4183,-10.5168,-11.5612,-4.2513,-7.7693,-8.7008,-2.5913,0.7511,-0.1285,-4.3263,-9.8975,-10.4554,-1.2260,-2.0182,-6.5120,-6.4295,-9.2431
2464.8438,-8.3202,-4.9419,-11.4114,-10.8955,-13.1459,-5.5565,-8.8767,-8.5324,-1.7570,-0.8997,-0.7989,-5.6098,-11.4515,-12.2219,-2.5437,-4.5274,-8.3698,-6.3408,-9.4709
2468.7500,-9.9693,-5.2273,-12.2331,-11.7525,-15.4766,-6.8059,-9.9442,-8.9352,-0.2217,-2.8655,-1.9503,-7.3799,-12.6427,-13.4159,-4.7332,-7.6887,-9.6725,-5.6546,-10.0000
2472.6562,-11.3654,-5.0765,-12.4505,-12.7045,-17.6252,-7.5911,-10.4287,-9.6891,1.6553,-4.7216,-3.2688,-9.2653,-13.1563,-13.8104,-7.2633,-10.9019,-10.0548,-4.6500,-10.4568
2476.5625,-12.0414,-4.3117,-11.8267,-13.2863,-18.6434,-7.5717,-9.9017,-10.2911,3.5098,-6.0058,-4.3168,-10.7129,-12.8960,-13.4740,-9.3318,-13.3490,-9.4444,-3.5997,-10.4882
2480.4688,-11.8482,-2.9475,-10.5298,-13.2070,-18.1563,-6.8086,-8.4238,-10.2592,5.2158,-6.3994,-4.7010,-11.2727,-12.0072,-12.6705,-10.3204,-14.4748,-8.0650,-2.5853,-9.9913
2484.3750,-11.0300,-1.2575,-9.0758,-12.4651,-16.5207,-5.8376,-6.5972,-9.4298,6.8301,-5.8945,-4.2605,-10.8275,-10.7860,-11.6702,-10.1376,-14.3010,-6.3301,-1.5328,-9.1324
2488.2812,-10.0692,0.2847,-8.0341,-11.2964,-14.5092,-5.4027,-5.2326,-8.0827,8.3678,-4.8460,-3.1622,-9.6414,-9.5463,-10.6280,-9.2386,-13.3666,-4.6980,-0.3912,-8.1795
2492.1875,-9.4138,1.1939,-7.6937,-10.0316,-12.8026,-6.0044,-4.8493,-6.8147,9.6569,-3.8493,-1.8363,-8.2161,-8.5253,-9.6061,-8.3314,-12.3616,-3.5513,0.7266,-7.3067
2496.0938,-9.2515,1.2043,-7.9145,-8.9622,-11.6594,-7.5501,-5.3540,-6.2208,10.4228,-3.4785,-0.7799,-7.0511,-7.8599,-8.6928,-7.9705,-11.7356,-3.1282,1.5708,-6.5284
2500.0000,-9.4455,0.4213,-8.2549,-8.2721,-10.9486,-9.3400,-6.1168,-6.5553,10.5337,-4.0109,-0.3322,-6.4409,-7.6134,-8.0921,-8.2942,-11.5477,-3.4956,1.9259,-5.7978
2503.9062,-9.6418,-0.6926,-8.2771,-8.0273,-10.4431,-10.4136,-6.3893,-7.5671,10.1895,-5.2918,-0.5362,-6.4017,-7.8047,-8.0850,-9.0374,-11.6139,-4.5524,1.7828,-5.1636
2507.8125,-9.4723,-1.5021,-7.8163,-8.1855,-10.0988,-10.0598,-5.7782,-8.6155,9.8736,-6.8192,-1.1495,-6.7318,-8.4079,-8.8738,-9.7651,-11.7745,-6.0582,1.3705,-4.8300
2511.7188,-8.7389,-1.4681,-7.0406,-8.6038,-10.1020,-8.1935,-4.4680,-9.0108,10.0776,-8.0018,-1.7789,-7.1458,-9.3256,-10.4114,-10.1462,-12.0351,-7.6922,1.0209,-5.0481
2515.6250,-7.4992,-0.3798,-6.2827,-9.0559,-10.6710,-5.3916,-3.0696,-8.3931,10.9971,-8.4421,-2.0564,-7.4008,-10.3680,-12.3429,-10.0971,-12.4744,-9.1294,0.9738,-5.9044
